,Drug_ID,Drug,valid_smiles,mol,sentence,mol2vec
713,CHEMBL1241864,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55930>,MolSentence with 52 words,"(300,) dimensional vector"
714,CHEMBL1241943,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55990>,MolSentence with 52 words,"(300,) dimensional vector"
715,CHEMBL1241944,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c559f0>,MolSentence with 44 words,"(300,) dimensional vector"
716,CHEMBL1241945,CC(C)N1NC(=C2C=CC(=O)C(F)=C2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55a50>,MolSentence with 42 words,"(300,) dimensional vector"
717,CHEMBL1241946,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55ab0>,MolSentence with 44 words,"(300,) dimensional vector"
718,CHEMBL1241947,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55b10>,MolSentence with 42 words,"(300,) dimensional vector"
719,CHEMBL1241948,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55b70>,MolSentence with 48 words,"(300,) dimensional vector"
720,CHEMBL1241949,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55bd0>,MolSentence with 48 words,"(300,) dimensional vector"
721,CHEMBL1241950,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55c30>,MolSentence with 50 words,"(300,) dimensional vector"
722,CHEMBL1242024,CC1=CC(=O)C=CC1=C1NN(C(C)C)c2ncnc(N)c21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55c90>,MolSentence with 42 words,"(300,) dimensional vector"
723,CHEMBL1242025,Cc1ccc(-c2[nH]nc3ncnc(N)c23)cc1OCc1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55cf0>,MolSentence with 50 words,"(300,) dimensional vector"
724,CHEMBL1242026,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55d50>,MolSentence with 42 words,"(300,) dimensional vector"
725,CHEMBL1242028,CC(C)N1NC(=C2C=C(F)C(=O)C=C2F)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55db0>,MolSentence with 44 words,"(300,) dimensional vector"
726,CHEMBL1242029,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55e10>,MolSentence with 42 words,"(300,) dimensional vector"
727,CHEMBL1242030,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55e70>,MolSentence with 48 words,"(300,) dimensional vector"
728,CHEMBL1242031,CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55ed0>,MolSentence with 46 words,"(300,) dimensional vector"
729,CHEMBL1242032,CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55f30>,MolSentence with 46 words,"(300,) dimensional vector"
730,CHEMBL1242033,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c55f90>,MolSentence with 62 words,"(300,) dimensional vector"
731,CHEMBL1242034,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58030>,MolSentence with 48 words,"(300,) dimensional vector"
732,CHEMBL1242109,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58090>,MolSentence with 44 words,"(300,) dimensional vector"
733,CHEMBL1242110,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c580f0>,MolSentence with 42 words,"(300,) dimensional vector"
734,CHEMBL1242111,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58150>,MolSentence with 46 words,"(300,) dimensional vector"
735,CHEMBL1242112,COC1=CC(=C2NN(C(C)C)c3ncnc(N)c32)C=CC1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c581b0>,MolSentence with 44 words,"(300,) dimensional vector"
736,CHEMBL1242113,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58210>,MolSentence with 42 words,"(300,) dimensional vector"
737,CHEMBL1242114,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58270>,MolSentence with 44 words,"(300,) dimensional vector"
738,CHEMBL1242115,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c582d0>,MolSentence with 54 words,"(300,) dimensional vector"
739,CHEMBL1242117,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58330>,MolSentence with 44 words,"(300,) dimensional vector"
740,CHEMBL1242118,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58390>,MolSentence with 48 words,"(300,) dimensional vector"
741,CHEMBL1242119,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c583f0>,MolSentence with 52 words,"(300,) dimensional vector"
742,CHEMBL1242198,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58450>,MolSentence with 42 words,"(300,) dimensional vector"
743,CHEMBL1242199,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c584b0>,MolSentence with 46 words,"(300,) dimensional vector"
744,CHEMBL1242200,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58510>,MolSentence with 44 words,"(300,) dimensional vector"
745,CHEMBL1242201,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58570>,MolSentence with 48 words,"(300,) dimensional vector"
746,CHEMBL1242202,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c585d0>,MolSentence with 50 words,"(300,) dimensional vector"
747,CHEMBL1242203,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58630>,MolSentence with 46 words,"(300,) dimensional vector"
748,CHEMBL1242207,CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58690>,MolSentence with 46 words,"(300,) dimensional vector"
749,CHEMBL1242208,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c586f0>,MolSentence with 46 words,"(300,) dimensional vector"
750,CHEMBL1242209,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58750>,MolSentence with 48 words,"(300,) dimensional vector"
751,CHEMBL1242285,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c587b0>,MolSentence with 42 words,"(300,) dimensional vector"
752,CHEMBL1242286,COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58810>,MolSentence with 48 words,"(300,) dimensional vector"
753,CHEMBL1242287,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58870>,MolSentence with 44 words,"(300,) dimensional vector"
754,CHEMBL1242288,COc1ccc(-c2nn(C3CCNC3)c3ncnc(N)c23)cc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c588d0>,MolSentence with 48 words,"(300,) dimensional vector"
755,CHEMBL1242289,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58930>,MolSentence with 50 words,"(300,) dimensional vector"
756,CHEMBL1242290,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58990>,MolSentence with 46 words,"(300,) dimensional vector"
757,CHEMBL1242293,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c589f0>,MolSentence with 44 words,"(300,) dimensional vector"
758,CHEMBL1242294,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58a50>,MolSentence with 44 words,"(300,) dimensional vector"
759,CHEMBL1242295,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58ab0>,MolSentence with 48 words,"(300,) dimensional vector"
760,CHEMBL1242376,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58b10>,MolSentence with 46 words,"(300,) dimensional vector"
761,CHEMBL1242377,CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58b70>,MolSentence with 42 words,"(300,) dimensional vector"
762,CHEMBL1242468,CC(CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58bd0>,MolSentence with 44 words,"(300,) dimensional vector"
763,CHEMBL1242379,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58c30>,MolSentence with 48 words,"(300,) dimensional vector"
764,CHEMBL1242381,COc1ccc(-c2nn(CC(C)CO)c3ncnc(N)c23)cc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58c90>,MolSentence with 50 words,"(300,) dimensional vector"
765,CHEMBL1242384,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58cf0>,MolSentence with 46 words,"(300,) dimensional vector"
766,CHEMBL1242385,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58d50>,MolSentence with 50 words,"(300,) dimensional vector"
767,CHEMBL1242386,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58db0>,MolSentence with 44 words,"(300,) dimensional vector"
768,CHEMBL1242469,N#CCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58e10>,MolSentence with 46 words,"(300,) dimensional vector"
769,CHEMBL1242470,N#CCCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58e70>,MolSentence with 48 words,"(300,) dimensional vector"
770,CHEMBL1242471,CCOc1ccc(-c2[nH]nc3ncnc(N)c23)cc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58ed0>,MolSentence with 42 words,"(300,) dimensional vector"
771,CHEMBL1242472,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58f30>,MolSentence with 48 words,"(300,) dimensional vector"
772,CHEMBL1242475,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c58f90>,MolSentence with 48 words,"(300,) dimensional vector"
773,CHEMBL1242476,CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c030>,MolSentence with 46 words,"(300,) dimensional vector"
774,CHEMBL1242477,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c090>,MolSentence with 44 words,"(300,) dimensional vector"
775,CHEMBL1242566,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c0f0>,MolSentence with 44 words,"(300,) dimensional vector"
776,CHEMBL1242567,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c150>,MolSentence with 44 words,"(300,) dimensional vector"
777,CHEMBL1242568,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c1b0>,MolSentence with 46 words,"(300,) dimensional vector"
778,CHEMBL1242569,C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c210>,MolSentence with 48 words,"(300,) dimensional vector"
779,CHEMBL1242572,Nc1ncnc2c1c(-c1ccc3cn[nH]c3c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c270>,MolSentence with 48 words,"(300,) dimensional vector"
780,CHEMBL1242573,CC(C)n1nc(-c2cc(F)c3cn[nH]c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c2d0>,MolSentence with 46 words,"(300,) dimensional vector"
781,CHEMBL1242574,CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c330>,MolSentence with 44 words,"(300,) dimensional vector"
782,CHEMBL1242656,CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c390>,MolSentence with 48 words,"(300,) dimensional vector"
783,CHEMBL1242658,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCNC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c3f0>,MolSentence with 46 words,"(300,) dimensional vector"
784,CHEMBL1242659,CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c450>,MolSentence with 54 words,"(300,) dimensional vector"
785,CHEMBL1242660,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c4b0>,MolSentence with 50 words,"(300,) dimensional vector"
786,CHEMBL1242661,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c510>,MolSentence with 48 words,"(300,) dimensional vector"
787,CHEMBL1242662,CC(C)N1NC(=c2ccc3c(c2)C=CC(=O)C=3)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c570>,MolSentence with 48 words,"(300,) dimensional vector"
788,CHEMBL1242663,CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c5d0>,MolSentence with 48 words,"(300,) dimensional vector"
789,CHEMBL1242664,Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c630>,MolSentence with 48 words,"(300,) dimensional vector"
790,CHEMBL1242665,CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c690>,MolSentence with 44 words,"(300,) dimensional vector"
791,CHEMBL1242666,CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c6f0>,MolSentence with 48 words,"(300,) dimensional vector"
792,CHEMBL1242749,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCOC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c750>,MolSentence with 46 words,"(300,) dimensional vector"
793,CHEMBL1242750,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c7b0>,MolSentence with 50 words,"(300,) dimensional vector"
794,CHEMBL1242751,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c810>,MolSentence with 46 words,"(300,) dimensional vector"
795,CHEMBL1242752,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c870>,MolSentence with 48 words,"(300,) dimensional vector"
796,CHEMBL1242753,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c8d0>,MolSentence with 48 words,"(300,) dimensional vector"
797,CHEMBL1242754,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c930>,MolSentence with 46 words,"(300,) dimensional vector"
798,CHEMBL1242755,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c990>,MolSentence with 50 words,"(300,) dimensional vector"
799,CHEMBL1242756,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5c9f0>,MolSentence with 42 words,"(300,) dimensional vector"
800,CHEMBL1242757,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5ca50>,MolSentence with 44 words,"(300,) dimensional vector"
801,CHEMBL1242758,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cab0>,MolSentence with 48 words,"(300,) dimensional vector"
802,CHEMBL1242844,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cb10>,MolSentence with 50 words,"(300,) dimensional vector"
803,CHEMBL1242845,Cc1nn(-c2ccccc2)nc1Cn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cb70>,MolSentence with 62 words,"(300,) dimensional vector"
804,CHEMBL1242846,COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cbd0>,MolSentence with 46 words,"(300,) dimensional vector"
805,CHEMBL1242847,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cc30>,MolSentence with 42 words,"(300,) dimensional vector"
806,CHEMBL1242848,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cc90>,MolSentence with 42 words,"(300,) dimensional vector"
807,CHEMBL1242852,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5ccf0>,MolSentence with 58 words,"(300,) dimensional vector"
808,CHEMBL1242853,CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cd50>,MolSentence with 62 words,"(300,) dimensional vector"
809,CHEMBL1834657,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cdb0>,MolSentence with 76 words,"(300,) dimensional vector"
810,CHEMBL1879463,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5ce10>,MolSentence with 72 words,"(300,) dimensional vector"
811,CHEMBL1945559,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5ce70>,MolSentence with 48 words,"(300,) dimensional vector"
812,CHEMBL1986603,Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5ced0>,MolSentence with 64 words,"(300,) dimensional vector"
813,CHEMBL2205766,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cf30>,MolSentence with 48 words,"(300,) dimensional vector"
814,CHEMBL410643,COCC1OC(=O)C(=CN(C)CCCN(C)C)C2=C(O)C(=O)C3=C(C(OC(C)=O)CC4(C)C(O)CCC34)C21C,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5cf90>,MolSentence with 78 words,"(300,) dimensional vector"
815,CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f030>,MolSentence with 46 words,"(300,) dimensional vector"
816,CHEMBL1461728,O=C(Nc1ccc2[nH]ncc2c1)c1cccc(F)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f090>,MolSentence with 38 words,"(300,) dimensional vector"
817,CHEMBL1727312,O=C1Nc2ccccc2Nc2ccccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f0f0>,MolSentence with 32 words,"(300,) dimensional vector"
818,CHEMBL466496,CC(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f150>,MolSentence with 44 words,"(300,) dimensional vector"
819,CHEMBL1966087,C(=Cc1cncc(OC2CCNC2)c1)c1ccncc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f1b0>,MolSentence with 40 words,"(300,) dimensional vector"
820,CHEMBL1968926,c1ccc(CSc2n[nH]c(-c3ccncc3)n2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f210>,MolSentence with 38 words,"(300,) dimensional vector"
821,CHEMBL1969755,O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1F,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f270>,MolSentence with 52 words,"(300,) dimensional vector"
822,CHEMBL1970735,CCCOc1nc(NC(C)=O)cc(N)c1C#N,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f2d0>,MolSentence with 34 words,"(300,) dimensional vector"
823,CHEMBL1970806,O=c1nc2sc3c(c2c2nc(-c4cccnc4)[nH]n12)CCCC3,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f330>,MolSentence with 46 words,"(300,) dimensional vector"
824,CHEMBL1971430,Cc1cccc(-c2c(-c3ccncc3)nc(NCC(N)Cc3ccccc3)n(C)c2=O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f390>,MolSentence with 64 words,"(300,) dimensional vector"
825,CHEMBL1971694,CCCCNC1=NS(=O)N=C1Nc1ccc(F)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f3f0>,MolSentence with 38 words,"(300,) dimensional vector"
826,CHEMBL1972258,NCCCOc1cncc(C=Cc2ccncc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f450>,MolSentence with 38 words,"(300,) dimensional vector"
827,CHEMBL1972276,CCN(CC)CCCNc1cccc(-c2nc3c(C(N)=O)cccc3[nH]2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f4b0>,MolSentence with 54 words,"(300,) dimensional vector"
828,CHEMBL1972489,O=C(Nc1ccc2cn[nH]c2c1)c1ccc(Cl)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f510>,MolSentence with 38 words,"(300,) dimensional vector"
829,CHEMBL1974157,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f570>,MolSentence with 44 words,"(300,) dimensional vector"
830,CHEMBL1974803,O=c1[nH]c2cc(Cl)cc(Cl)c2c(-c2cc(Cl)ccc2O)c1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f5d0>,MolSentence with 44 words,"(300,) dimensional vector"
831,CHEMBL1977374,CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f630>,MolSentence with 56 words,"(300,) dimensional vector"
832,CHEMBL1979318,Cc1[nH]nc2c1C(c1ccccc1I)C(C#N)=C(N)O2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f690>,MolSentence with 40 words,"(300,) dimensional vector"
833,CHEMBL1980995,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f6f0>,MolSentence with 70 words,"(300,) dimensional vector"
834,CHEMBL1982992,Oc1cccc(Nc2ncnc3scc(Cl)c23)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f750>,MolSentence with 36 words,"(300,) dimensional vector"
835,CHEMBL1983449,Cc1ccc(CNc2c(Nc3ccncc3)c(=O)c2=O)cc1C,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f7b0>,MolSentence with 46 words,"(300,) dimensional vector"
836,CHEMBL1984039,Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)[nH]c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c5f810>,MolSentence with 68 words,"(300,) dimensional vector"
